pg_txn_id,merchant_id,order_id,payment_method,card_network,settlement_id,settled_at,gross_amount,fee,tax,net_amount,error_code,status
pay_3a27b53cb57149,MID_RAZOR_991,ORD-2026-4491,DEBIT_CARD,Mastercard,setl_b8fe2b619d,2026-04-16 11:55:00,2295.99,53.96,9.71,2232.32,,SETTLED
pay_f5c860d6b4df44,MID_RAZOR_991,ORD-2026-4492,CREDIT_CARD,Visa,setl_da2706f72e,2026-04-16 12:00:00,18323.29,430.6,77.51,17815.18,,SETTLED
pay_b06a62f34f8c47,MID_RAZOR_991,ORD-2026-4493,CREDIT_CARD,Mastercard,setl_7b5e594735,2026-04-16 12:05:00,9080.67,213.4,38.41,8828.86,,SETTLED
pay_fba71ca9d72e47,MID_RAZOR_991,ORD-2026-4494,DEBIT_CARD,Visa,setl_b48ff35e5c,2026-04-16 12:10:00,16926.23,397.77,71.6,16456.86,,SETTLED
pay_143bfcfe6c6a49,MID_RAZOR_991,ORD-2026-4495,CREDIT_CARD,Visa,setl_2c3a5bf3f7,2026-04-16 12:15:00,13645.63,320.67,57.72,13267.24,,SETTLED
pay_30adf997559a41,MID_RAZOR_991,ORD-2026-4496,CREDIT_CARD,Visa,setl_15e67233af,2026-04-16 12:20:00,2197.08,51.63,9.29,2136.16,,SETTLED
pay_339dcdae950447,MID_RAZOR_991,ORD-2026-4497,CREDIT_CARD,Visa,setl_45318cb63e,2026-04-16 12:25:00,19791.86,465.11,83.72,19243.03,,SETTLED
pay_099cc9de332c44,MID_RAZOR_991,ORD-2026-4498,CREDIT_CARD,Mastercard,setl_f39caa4445,2026-04-16 12:30:00,4576.92,107.56,19.36,4450.0,,SETTLED
pay_1f72d1dd723241,MID_RAZOR_991,ORD-2026-4499,CREDIT_CARD,Mastercard,setl_52ca651b98,2026-04-16 12:35:00,14394.07,338.26,60.89,13994.92,,SETTLED
pay_09732c1b0b5846,MID_RAZOR_991,ORD-2026-4500,DEBIT_CARD,Visa,setl_4bf73985df,2026-04-16 12:40:00,6162.77,144.83,26.07,5991.87,,SETTLED
pay_d647aab6345948,MID_RAZOR_991,ORD-2026-4501,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,4876.7,97.53,17.56,4761.61,,SETTLED
pay_d13bf10ddd744d,MID_RAZOR_991,ORD-2026-4502,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,3493.12,69.86,12.57,3410.69,,SETTLED
pay_3e38414808914e,MID_RAZOR_991,ORD-2026-4503,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,1171.99,23.44,4.22,1144.33,,SETTLED
pay_8f092b7ac5834a,MID_RAZOR_991,ORD-2026-4504,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,4668.93,93.38,16.81,4558.74,,SETTLED
pay_c7e3c15722f849,MID_RAZOR_991,ORD-2026-4505,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,3646.34,72.93,13.13,3560.28,,SETTLED
pay_a1f4a1344ed048,MID_RAZOR_991,ORD-2026-4506,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,4925.93,98.52,17.73,4809.68,,SETTLED
pay_c1dad05c676540,MID_RAZOR_991,ORD-2026-4507,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,2276.09,45.52,8.19,2222.38,,SETTLED
pay_c4cd73bcafa44a,MID_RAZOR_991,ORD-2026-4508,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,2141.25,42.83,7.71,2090.71,,SETTLED
pay_b708d5f41f1043,MID_RAZOR_991,ORD-2026-4509,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,3055.18,61.1,11.0,2983.08,,SETTLED
pay_1e57d1cd843a45,MID_RAZOR_991,ORD-2026-4510,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,1065.16,21.3,3.83,1040.03,,SETTLED
pay_ac0d16e4cedf43,MID_RAZOR_991,ORD-2026-4511,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,3192.1,63.84,11.49,3116.77,,SETTLED
pay_084e1aef5f5d4a,MID_RAZOR_991,ORD-2026-4512,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,3517.0,70.34,12.66,3434.0,,SETTLED
pay_dc27e56c031c4a,MID_RAZOR_991,ORD-2026-4513,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,2133.57,42.67,7.68,2083.22,,SETTLED
pay_6fc6bb2b7c8343,MID_RAZOR_991,ORD-2026-4514,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,2592.55,51.85,9.33,2531.37,,SETTLED
pay_1248280f7e044e,MID_RAZOR_991,ORD-2026-4515,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,4467.82,89.36,16.08,4362.38,,SETTLED
pay_93cf01086a0f42,MID_RAZOR_991,ORD-2026-4516,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,1493.39,29.87,5.38,1458.14,,SETTLED
pay_28826d322b6541,MID_RAZOR_991,ORD-2026-4517,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,2259.59,45.19,8.13,2206.27,,SETTLED
pay_49576b5634da46,MID_RAZOR_991,ORD-2026-4518,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,1048.29,20.97,3.77,1023.55,,SETTLED
pay_8184f265e89b46,MID_RAZOR_991,ORD-2026-4519,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,4243.44,84.87,15.28,4143.29,,SETTLED
pay_82b26e8cd1fb40,MID_RAZOR_991,ORD-2026-4520,UPI,NA,setl_BATCH_0e8d00b0,2026-04-04 09:00:00,3167.04,63.34,11.4,3092.3,,SETTLED
pay_be8a0558619d40,MID_RAZOR_991,ORD-2026-4521,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,2185.33,43.71,7.87,2133.75,,SETTLED
pay_eb47a94c2d7f40,MID_RAZOR_991,ORD-2026-4522,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,4607.19,92.14,16.59,4498.46,,SETTLED
pay_541dcf932b2f4e,MID_RAZOR_991,ORD-2026-4523,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,1524.33,30.49,5.49,1488.35,,SETTLED
pay_f9a6be65d49847,MID_RAZOR_991,ORD-2026-4524,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,2463.89,49.28,8.87,2405.74,,SETTLED
pay_522ac3d18a424b,MID_RAZOR_991,ORD-2026-4525,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,1284.03,25.68,4.62,1253.73,,SETTLED
pay_e53c06633c6643,MID_RAZOR_991,ORD-2026-4526,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,1017.47,20.35,3.66,993.46,,SETTLED
pay_e52536efa64d4f,MID_RAZOR_991,ORD-2026-4527,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,3717.56,74.35,13.38,3629.83,,SETTLED
pay_955a941c758c47,MID_RAZOR_991,ORD-2026-4528,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,2988.2,59.76,10.76,2917.68,,SETTLED
pay_309308e8e9894c,MID_RAZOR_991,ORD-2026-4529,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,2692.99,53.86,9.69,2629.44,,SETTLED
pay_02eb11b75c724b,MID_RAZOR_991,ORD-2026-4530,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,2760.15,55.2,9.94,2695.01,,SETTLED
pay_742012e5435e49,MID_RAZOR_991,ORD-2026-4531,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,1515.79,30.32,5.46,1480.01,,SETTLED
pay_5d51ac235e6747,MID_RAZOR_991,ORD-2026-4532,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,1300.21,26.0,4.68,1269.53,,SETTLED
pay_1a177b7fa6eb43,MID_RAZOR_991,ORD-2026-4533,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,2305.59,46.11,8.3,2251.18,,SETTLED
pay_59e12460d7eb42,MID_RAZOR_991,ORD-2026-4534,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,2061.39,41.23,7.42,2012.74,,SETTLED
pay_cb299d9aef3744,MID_RAZOR_991,ORD-2026-4535,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,3927.69,78.55,14.14,3835.0,,SETTLED
pay_ba2b8cad66d445,MID_RAZOR_991,ORD-2026-4536,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,1388.3,27.77,5.0,1355.53,,SETTLED
pay_207794b9930b4b,MID_RAZOR_991,ORD-2026-4537,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,4755.88,95.12,17.12,4643.64,,SETTLED
pay_62ea672df0dc49,MID_RAZOR_991,ORD-2026-4538,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,1217.66,24.35,4.38,1188.93,,SETTLED
pay_d65e04002f3741,MID_RAZOR_991,ORD-2026-4539,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,3290.68,65.81,11.85,3213.02,,SETTLED
pay_58b174b943ca4b,MID_RAZOR_991,ORD-2026-4540,UPI,NA,setl_BATCH_a1e7f0d0,2026-04-05 09:00:00,4729.62,94.59,17.03,4618.0,,SETTLED
pay_b43a788ac2f446,MID_RAZOR_991,ORD-2026-4541,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,4857.7,97.15,17.49,4743.06,,SETTLED
pay_c59de700fa6543,MID_RAZOR_991,ORD-2026-4542,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,2618.46,52.37,9.43,2556.66,,SETTLED
pay_9c26fbc173b246,MID_RAZOR_991,ORD-2026-4543,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,2320.39,46.41,8.35,2265.63,,SETTLED
pay_f6716a6008474b,MID_RAZOR_991,ORD-2026-4544,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,1940.21,38.8,6.98,1894.43,,SETTLED
pay_cac5a7f48f354e,MID_RAZOR_991,ORD-2026-4545,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,3429.09,68.58,12.34,3348.17,,SETTLED
pay_c25d590475634e,MID_RAZOR_991,ORD-2026-4546,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,3682.21,73.64,13.26,3595.31,,SETTLED
pay_ac179a64f8044d,MID_RAZOR_991,ORD-2026-4547,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,3187.75,63.76,11.48,3112.51,,SETTLED
pay_b6f345bbd0e44d,MID_RAZOR_991,ORD-2026-4548,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,3746.66,74.93,13.49,3658.24,,SETTLED
pay_0c49380b67ad4e,MID_RAZOR_991,ORD-2026-4549,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,4882.28,97.65,17.58,4767.05,,SETTLED
pay_c52a04c0213e4d,MID_RAZOR_991,ORD-2026-4550,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,4205.16,84.1,15.14,4105.92,,SETTLED
pay_e524f50a421341,MID_RAZOR_991,ORD-2026-4551,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,2061.44,41.23,7.42,2012.79,,SETTLED
pay_61f8117dae4b44,MID_RAZOR_991,ORD-2026-4552,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,1401.05,28.02,5.04,1367.99,,SETTLED
pay_575545f187c445,MID_RAZOR_991,ORD-2026-4553,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,1102.13,22.04,3.97,1076.12,,SETTLED
pay_13b1a821fb1d47,MID_RAZOR_991,ORD-2026-4554,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,2955.48,59.11,10.64,2885.73,,SETTLED
pay_3b8f1e276bd641,MID_RAZOR_991,ORD-2026-4555,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,4401.24,88.02,15.84,4297.38,,SETTLED
pay_b9c1b87ce44840,MID_RAZOR_991,ORD-2026-4556,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,3825.87,76.52,13.77,3735.58,,SETTLED
pay_c00785dfcd7046,MID_RAZOR_991,ORD-2026-4557,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,4144.54,82.89,14.92,4046.73,,SETTLED
pay_30f43866919046,MID_RAZOR_991,ORD-2026-4558,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,3262.09,65.24,11.74,3185.11,,SETTLED
pay_f701177d3efb43,MID_RAZOR_991,ORD-2026-4559,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,2036.31,40.73,7.33,1988.25,,SETTLED
pay_92af066936664a,MID_RAZOR_991,ORD-2026-4560,UPI,NA,setl_BATCH_cd8ede7d,2026-04-06 09:00:00,4686.24,93.72,16.87,4575.65,,SETTLED
pay_de69cc0b61f04f,MID_RAZOR_991,ORD-2026-4561,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,1655.46,33.11,5.96,1616.39,,SETTLED
pay_eca82fda512b4c,MID_RAZOR_991,ORD-2026-4562,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,2504.25,50.09,9.02,2445.14,,SETTLED
pay_031d8669f85749,MID_RAZOR_991,ORD-2026-4563,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,1661.35,33.23,5.98,1622.14,,SETTLED
pay_faba1ccf929f49,MID_RAZOR_991,ORD-2026-4564,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,3487.8,69.76,12.56,3405.48,,SETTLED
pay_25927aa8f3b24d,MID_RAZOR_991,ORD-2026-4565,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,3883.72,77.67,13.98,3792.07,,SETTLED
pay_dbf05c00c57244,MID_RAZOR_991,ORD-2026-4566,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,1562.77,31.26,5.63,1525.88,,SETTLED
pay_a9bce8da075845,MID_RAZOR_991,ORD-2026-4567,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,3744.04,74.88,13.48,3655.68,,SETTLED
pay_3849a8cc8f054d,MID_RAZOR_991,ORD-2026-4568,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,1375.68,27.51,4.95,1343.22,,SETTLED
pay_bda8620222b14c,MID_RAZOR_991,ORD-2026-4569,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,2693.12,53.86,9.69,2629.57,,SETTLED
pay_c5f0475666e445,MID_RAZOR_991,ORD-2026-4570,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,4044.58,80.89,14.56,3949.13,,SETTLED
pay_864a0525b4914b,MID_RAZOR_991,ORD-2026-4571,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,2115.6,42.31,7.62,2065.67,,SETTLED
pay_b60eef62402848,MID_RAZOR_991,ORD-2026-4572,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,4846.11,96.92,17.45,4731.74,,SETTLED
pay_2069394f1acc4c,MID_RAZOR_991,ORD-2026-4573,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,1282.41,25.65,4.62,1252.14,,SETTLED
pay_ab561d307e2347,MID_RAZOR_991,ORD-2026-4574,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,4557.83,91.16,16.41,4450.26,,SETTLED
pay_3dab6bf6a4e546,MID_RAZOR_991,ORD-2026-4575,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,2933.09,58.66,10.56,2863.87,,SETTLED
pay_70387fa7acb34d,MID_RAZOR_991,ORD-2026-4576,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,2313.02,46.26,8.33,2258.43,,SETTLED
pay_e2cedac1a9354a,MID_RAZOR_991,ORD-2026-4577,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,2368.39,47.37,8.53,2312.49,,SETTLED
pay_05c0b71825ff44,MID_RAZOR_991,ORD-2026-4578,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,4659.35,93.19,16.77,4549.39,,SETTLED
pay_e22338dd0e8b49,MID_RAZOR_991,ORD-2026-4579,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,2745.67,54.91,9.88,2680.88,,SETTLED
pay_beb9f21fc03344,MID_RAZOR_991,ORD-2026-4580,UPI,NA,setl_BATCH_c8a745bd,2026-04-07 09:00:00,3204.46,64.09,11.54,3128.83,,SETTLED
pay_4284c851961744,MID_RAZOR_991,ORD-2026-4581,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,1015.12,20.3,3.65,991.17,,SETTLED
pay_88e84dc6d44743,MID_RAZOR_991,ORD-2026-4582,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,4938.73,98.77,17.78,4822.18,,SETTLED
pay_7255c696aea84d,MID_RAZOR_991,ORD-2026-4583,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,1618.9,32.38,5.83,1580.69,,SETTLED
pay_3cf1adc3595146,MID_RAZOR_991,ORD-2026-4584,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,3898.83,77.98,14.04,3806.81,,SETTLED
pay_8331b99be39443,MID_RAZOR_991,ORD-2026-4585,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,2971.05,59.42,10.7,2900.93,,SETTLED
pay_ede523716ea24e,MID_RAZOR_991,ORD-2026-4586,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,1873.38,37.47,6.74,1829.17,,SETTLED
pay_06a93bc513be48,MID_RAZOR_991,ORD-2026-4587,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,4546.81,90.94,16.37,4439.5,,SETTLED
pay_65ef4c4a03ad4c,MID_RAZOR_991,ORD-2026-4588,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,4840.36,96.81,17.43,4726.12,,SETTLED
pay_25698e89ceb04c,MID_RAZOR_991,ORD-2026-4589,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,4714.32,94.29,16.97,4603.06,,SETTLED
pay_cb408dd53d3a49,MID_RAZOR_991,ORD-2026-4590,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,4702.05,94.04,16.93,4591.08,,SETTLED
pay_268465a9788246,MID_RAZOR_991,ORD-2026-4591,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,1829.34,36.59,6.59,1786.16,,SETTLED
pay_59344f3344934c,MID_RAZOR_991,ORD-2026-4592,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,1952.16,39.04,7.03,1906.09,,SETTLED
pay_e07f94f5b5c841,MID_RAZOR_991,ORD-2026-4593,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,3457.45,69.15,12.45,3375.85,,SETTLED
pay_6c0cf5065ac84d,MID_RAZOR_991,ORD-2026-4594,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,3013.69,60.27,10.85,2942.57,,SETTLED
pay_437630fd083a46,MID_RAZOR_991,ORD-2026-4595,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,3520.7,70.41,12.67,3437.62,,SETTLED
pay_56cf8f92dca246,MID_RAZOR_991,ORD-2026-4596,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,4296.37,85.93,15.47,4194.97,,SETTLED
pay_d514e13678074f,MID_RAZOR_991,ORD-2026-4597,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,2190.04,43.8,7.88,2138.36,,SETTLED
pay_3eb81005aef540,MID_RAZOR_991,ORD-2026-4598,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,4591.23,91.82,16.53,4482.88,,SETTLED
pay_a0f774a2387341,MID_RAZOR_991,ORD-2026-4599,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,3701.59,74.03,13.33,3614.23,,SETTLED
pay_ddafe8a9804c43,MID_RAZOR_991,ORD-2026-4600,UPI,NA,setl_BATCH_f5e0ff36,2026-04-08 09:00:00,4126.0,82.52,14.85,4028.63,,SETTLED
pay_0cf08ac65c024c,MID_RAZOR_991,ORD-2026-4601,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,2712.11,54.24,9.76,2648.11,,SETTLED
pay_26a6431dc8dd42,MID_RAZOR_991,ORD-2026-4602,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,2485.0,49.7,8.95,2426.35,,SETTLED
pay_447c1278721d45,MID_RAZOR_991,ORD-2026-4603,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,4321.63,86.43,15.56,4219.64,,SETTLED
pay_31d4ef77373942,MID_RAZOR_991,ORD-2026-4604,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,1980.44,39.61,7.13,1933.7,,SETTLED
pay_b43d962a271345,MID_RAZOR_991,ORD-2026-4605,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,4219.4,84.39,15.19,4119.82,,SETTLED
pay_8d6c7cad6cc94f,MID_RAZOR_991,ORD-2026-4606,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,4387.8,87.76,15.8,4284.24,,SETTLED
pay_b2fb32c934df49,MID_RAZOR_991,ORD-2026-4607,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,4783.46,95.67,17.22,4670.57,,SETTLED
pay_fb5ab9d050ad49,MID_RAZOR_991,ORD-2026-4608,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,3294.71,65.89,11.86,3216.96,,SETTLED
pay_c7d343f7f3fc45,MID_RAZOR_991,ORD-2026-4609,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,3380.05,67.6,12.17,3300.28,,SETTLED
pay_f3c8960ea64f4e,MID_RAZOR_991,ORD-2026-4610,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,3090.87,61.82,11.13,3017.92,,SETTLED
pay_66f2ac5ae37d43,MID_RAZOR_991,ORD-2026-4611,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,3795.93,75.92,13.67,3706.34,,SETTLED
pay_e7a2b64395584b,MID_RAZOR_991,ORD-2026-4612,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,3297.26,65.95,11.87,3219.44,,SETTLED
pay_ac2dd760479f40,MID_RAZOR_991,ORD-2026-4613,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,2111.19,42.22,7.6,2061.37,,SETTLED
pay_ba65b12c75af41,MID_RAZOR_991,ORD-2026-4614,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,3394.97,67.9,12.22,3314.85,,SETTLED
pay_a19696595ab442,MID_RAZOR_991,ORD-2026-4615,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,1137.53,22.75,4.09,1110.69,,SETTLED
pay_2681b9f8457048,MID_RAZOR_991,ORD-2026-4616,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,1056.82,21.14,3.81,1031.87,,SETTLED
pay_8bf82837737944,MID_RAZOR_991,ORD-2026-4617,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,3808.8,76.18,13.71,3718.91,,SETTLED
pay_d30c325290854c,MID_RAZOR_991,ORD-2026-4618,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,4294.18,85.88,15.46,4192.84,,SETTLED
pay_c6c6fec737744e,MID_RAZOR_991,ORD-2026-4619,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,1865.91,37.32,6.72,1821.87,,SETTLED
pay_010833e33c9647,MID_RAZOR_991,ORD-2026-4620,UPI,NA,setl_BATCH_1eb26ea8,2026-04-09 09:00:00,1889.73,37.79,6.8,1845.14,,SETTLED
pay_074392ec606046,MID_RAZOR_991,ORD-2026-4621,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,1523.05,30.46,5.48,1487.11,,SETTLED
pay_978bdc8ed66541,MID_RAZOR_991,ORD-2026-4622,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,3192.21,63.84,11.49,3116.88,,SETTLED
pay_97351468df2941,MID_RAZOR_991,ORD-2026-4623,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,1298.52,25.97,4.67,1267.88,,SETTLED
pay_f3f98a780c494f,MID_RAZOR_991,ORD-2026-4624,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,3463.67,69.27,12.47,3381.93,,SETTLED
pay_4da24c01b5784b,MID_RAZOR_991,ORD-2026-4625,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,2005.91,40.12,7.22,1958.57,,SETTLED
pay_46a0292e703544,MID_RAZOR_991,ORD-2026-4626,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,1292.94,25.86,4.65,1262.43,,SETTLED
pay_98de168c253844,MID_RAZOR_991,ORD-2026-4627,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,3965.25,79.31,14.28,3871.66,,SETTLED
pay_3f063143e0b847,MID_RAZOR_991,ORD-2026-4628,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,4638.48,92.77,16.7,4529.01,,SETTLED
pay_b488d004b40845,MID_RAZOR_991,ORD-2026-4629,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,4661.68,93.23,16.78,4551.67,,SETTLED
pay_8476df61b5bf41,MID_RAZOR_991,ORD-2026-4630,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,1690.5,33.81,6.09,1650.6,,SETTLED
pay_08816b692f6447,MID_RAZOR_991,ORD-2026-4631,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,2590.77,51.82,9.33,2529.62,,SETTLED
pay_abf1f9c165234f,MID_RAZOR_991,ORD-2026-4632,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,3016.06,60.32,10.86,2944.88,,SETTLED
pay_60dc7c53b2f34a,MID_RAZOR_991,ORD-2026-4633,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,4388.98,87.78,15.8,4285.4,,SETTLED
pay_45c185ad898a40,MID_RAZOR_991,ORD-2026-4634,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,1565.38,31.31,5.64,1528.43,,SETTLED
pay_125143ee58364e,MID_RAZOR_991,ORD-2026-4635,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,2801.0,56.02,10.08,2734.9,,SETTLED
pay_6818a3f8682541,MID_RAZOR_991,ORD-2026-4636,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,2932.32,58.65,10.56,2863.11,,SETTLED
pay_65d747c1bc974d,MID_RAZOR_991,ORD-2026-4637,UPI,NA,setl_BATCH_36559fa8,2026-04-10 09:00:00,3186.62,63.73,11.47,3111.42,,SETTLED
