bank_txn_id,txn_date,narration,type,amount,running_balance,beneficiary_name,branch_code
UTR534939579,2026-04-16 06:30:00,CMS/RAZORPAY/pay_52ccd705159c48/ORD-2026-4414,CREDIT,6318.45,32527265.98,CORP FIN OPS,HDFC0001234
UTR100825880,2026-04-16 06:35:00,CMS/RAZORPAY/pay_89aa181b8aa845/ORD-2026-4415,CREDIT,18015.41,32545281.39,CORP FIN OPS,HDFC0001234
UTR441713055,2026-04-16 06:40:00,CMS/RAZORPAY/pay_c7c53ef674b84c/ORD-2026-4416,CREDIT,16723.34,32562004.73,CORP FIN OPS,HDFC0001234
UTR481027822,2026-04-16 06:45:00,CMS/RAZORPAY/pay_f7c56978fa4f43/ORD-2026-4417,CREDIT,14167.16,32576171.89,CORP FIN OPS,HDFC0001234
UTR851525130,2026-04-16 06:50:00,CMS/RAZORPAY/pay_a6a57e3d287843/ORD-2026-4418,CREDIT,15766.25,32591938.14,CORP FIN OPS,HDFC0001234
UTR360996106,2026-04-16 06:55:00,CMS/RAZORPAY/pay_b8546087195645/ORD-2026-4419,CREDIT,16418.96,32608357.1,CORP FIN OPS,HDFC0001234
UTR227621129,2026-04-16 07:00:00,CMS/RAZORPAY/pay_fe84dd225c3d4d/ORD-2026-4420,CREDIT,17245.16,32625602.26,CORP FIN OPS,HDFC0001234
UTR655952121,2026-04-16 07:05:00,CMS/RAZORPAY/pay_897fa64324144d/ORD-2026-4421,CREDIT,6782.56,32632384.82,CORP FIN OPS,HDFC0001234
UTR312155828,2026-04-16 07:10:00,CMS/RAZORPAY/pay_9ebb593973b441/ORD-2026-4422,CREDIT,5984.1,32638368.92,CORP FIN OPS,HDFC0001234
UTR966291876,2026-04-16 07:15:00,CMS/RAZORPAY/pay_eb43276c03194a/ORD-2026-4423,CREDIT,12520.64,32650889.56,CORP FIN OPS,HDFC0001234
UTR728468793,2026-04-16 07:20:00,CMS/RAZORPAY/pay_59e2bd9253fe47/ORD-2026-4424,CREDIT,4208.24,32655097.8,CORP FIN OPS,HDFC0001234
UTR815731734,2026-04-16 07:25:00,CMS/RAZORPAY/pay_dc3bdbfad27148/ORD-2026-4425,CREDIT,4305.2,32659403.0,CORP FIN OPS,HDFC0001234
UTR749433630,2026-04-16 07:30:00,CMS/RAZORPAY/pay_2853de57273e4a/ORD-2026-4426,CREDIT,5173.78,32664576.78,CORP FIN OPS,HDFC0001234
UTR111896665,2026-04-16 07:35:00,CMS/RAZORPAY/pay_35d957ba301943/ORD-2026-4427,CREDIT,9241.57,32673818.35,CORP FIN OPS,HDFC0001234
UTR289967170,2026-04-16 07:40:00,CMS/RAZORPAY/pay_e2fbe190200344/ORD-2026-4428,CREDIT,17564.77,32691383.12,CORP FIN OPS,HDFC0001234
UTR731346991,2026-04-16 07:45:00,CMS/RAZORPAY/pay_9a59fdea713c41/ORD-2026-4429,CREDIT,5713.1,32697096.22,CORP FIN OPS,HDFC0001234
UTR862480777,2026-04-16 07:50:00,CMS/RAZORPAY/pay_5ca13407e4ee49/ORD-2026-4430,CREDIT,9836.37,32706932.59,CORP FIN OPS,HDFC0001234
UTR113268555,2026-04-16 07:55:00,CMS/RAZORPAY/pay_c5757034c80447/ORD-2026-4431,CREDIT,4069.46,32711002.05,CORP FIN OPS,HDFC0001234
UTR152458441,2026-04-16 08:00:00,CMS/RAZORPAY/pay_5ff2b387974b45/ORD-2026-4432,CREDIT,17611.53,32728613.58,CORP FIN OPS,HDFC0001234
UTR314900911,2026-04-16 08:05:00,CMS/RAZORPAY/pay_383ef21f4d8141/ORD-2026-4433,CREDIT,19026.22,32747639.8,CORP FIN OPS,HDFC0001234
UTR532128407,2026-04-16 08:10:00,CMS/RAZORPAY/pay_78c3381d16bc4e/ORD-2026-4434,CREDIT,2457.86,32750097.66,CORP FIN OPS,HDFC0001234
UTR153333127,2026-04-16 08:15:00,CMS/RAZORPAY/pay_7c2dfedfcbeb4b/ORD-2026-4435,CREDIT,18219.39,32768317.05,CORP FIN OPS,HDFC0001234
UTR950843164,2026-04-16 08:20:00,CMS/RAZORPAY/pay_a9b560ec585a4a/ORD-2026-4436,CREDIT,14916.03,32783233.08,CORP FIN OPS,HDFC0001234
UTR885001037,2026-04-16 08:25:00,CMS/RAZORPAY/pay_414c07fca79f45/ORD-2026-4437,CREDIT,5754.95,32788988.03,CORP FIN OPS,HDFC0001234
UTR654680203,2026-04-16 08:30:00,CMS/RAZORPAY/pay_5c07ff5427d544/ORD-2026-4438,CREDIT,7569.27,32796557.3,CORP FIN OPS,HDFC0001234
UTR135618183,2026-04-16 08:35:00,CMS/RAZORPAY/pay_59dee72fc01745/ORD-2026-4439,CREDIT,13222.57,32809779.87,CORP FIN OPS,HDFC0001234
UTR897020113,2026-04-16 08:40:00,CMS/RAZORPAY/pay_357f99fff5bc41/ORD-2026-4440,CREDIT,7139.7,32816919.57,CORP FIN OPS,HDFC0001234
UTR159712073,2026-04-16 08:45:00,CMS/RAZORPAY/pay_8d445d2c405444/ORD-2026-4441,CREDIT,6031.56,32822951.13,CORP FIN OPS,HDFC0001234
UTR558086339,2026-04-16 08:50:00,CMS/RAZORPAY/pay_b99fffb33c2441/ORD-2026-4442,CREDIT,12596.11,32835547.24,CORP FIN OPS,HDFC0001234
UTR699898819,2026-04-16 08:55:00,CMS/RAZORPAY/pay_3136a12fed7541/ORD-2026-4443,CREDIT,4133.93,32839681.17,CORP FIN OPS,HDFC0001234
UTR531964443,2026-04-16 09:00:00,CMS/RAZORPAY/pay_206173bcbb7c46/ORD-2026-4444,CREDIT,17333.87,32857015.04,CORP FIN OPS,HDFC0001234
UTR364145747,2026-04-16 09:05:00,CMS/RAZORPAY/pay_3e7cccc2ab7340/ORD-2026-4445,CREDIT,9794.9,32866809.94,CORP FIN OPS,HDFC0001234
UTR664994654,2026-04-16 09:10:00,CMS/RAZORPAY/pay_4a37e2c4728b4d/ORD-2026-4446,CREDIT,11952.78,32878762.72,CORP FIN OPS,HDFC0001234
UTR107223665,2026-04-16 09:15:00,CMS/RAZORPAY/pay_ebd40c53bcdf49/ORD-2026-4447,CREDIT,6283.15,32885045.87,CORP FIN OPS,HDFC0001234
UTR229403043,2026-04-16 09:20:00,CMS/RAZORPAY/pay_da43914e4d2e48/ORD-2026-4448,CREDIT,7509.6,32892555.47,CORP FIN OPS,HDFC0001234
UTR617717364,2026-04-16 09:25:00,CMS/RAZORPAY/pay_36b2678afdc242/ORD-2026-4449,CREDIT,16827.62,32909383.09,CORP FIN OPS,HDFC0001234
UTR632791379,2026-04-16 09:30:00,CMS/RAZORPAY/pay_892de733385641/ORD-2026-4450,CREDIT,10622.67,32920005.76,CORP FIN OPS,HDFC0001234
UTR475392878,2026-04-16 09:35:00,CMS/RAZORPAY/pay_01c6a26c3e7247/ORD-2026-4451,CREDIT,5895.46,32925901.22,CORP FIN OPS,HDFC0001234
UTR148306040,2026-04-16 09:40:00,CMS/RAZORPAY/pay_6623a64653ed4f/ORD-2026-4452,CREDIT,14107.81,32940009.03,CORP FIN OPS,HDFC0001234
UTR653660379,2026-04-16 09:45:00,CMS/RAZORPAY/pay_4aa9373e826e49/ORD-2026-4453,CREDIT,5328.79,32945337.82,CORP FIN OPS,HDFC0001234
UTR420264957,2026-04-16 09:50:00,CMS/RAZORPAY/pay_9b074cc1294640/ORD-2026-4454,CREDIT,16126.63,32961464.45,CORP FIN OPS,HDFC0001234
UTR407746385,2026-04-16 09:55:00,CMS/RAZORPAY/pay_9c0030ef58c04b/ORD-2026-4455,CREDIT,15590.49,32977054.94,CORP FIN OPS,HDFC0001234
UTR576667771,2026-04-16 10:00:00,CMS/RAZORPAY/pay_aa5f7f21b41f4e/ORD-2026-4456,CREDIT,17100.3,32994155.24,CORP FIN OPS,HDFC0001234
UTR105517170,2026-04-16 10:05:00,CMS/RAZORPAY/pay_f4a9b55a72cd42/ORD-2026-4457,CREDIT,9181.82,33003337.06,CORP FIN OPS,HDFC0001234
UTR944420203,2026-04-16 10:10:00,CMS/RAZORPAY/pay_2562d780ba734c/ORD-2026-4458,CREDIT,12967.89,33016304.95,CORP FIN OPS,HDFC0001234
UTR846332730,2026-04-16 10:15:00,CMS/RAZORPAY/pay_57db22123e2741/ORD-2026-4459,CREDIT,18763.11,33035068.06,CORP FIN OPS,HDFC0001234
UTR184242563,2026-04-16 10:20:00,CMS/RAZORPAY/pay_3ed32cf5499642/ORD-2026-4460,CREDIT,8099.15,33043167.21,CORP FIN OPS,HDFC0001234
UTR749633715,2026-04-16 10:25:00,CMS/RAZORPAY/pay_a02ee0dd130d4a/ORD-2026-4461,CREDIT,11716.05,33054883.26,CORP FIN OPS,HDFC0001234
UTR469703436,2026-04-16 10:30:00,CMS/RAZORPAY/pay_367797681acf4a/ORD-2026-4462,CREDIT,11475.66,33066358.92,CORP FIN OPS,HDFC0001234
UTR444629187,2026-04-16 10:35:00,CMS/RAZORPAY/pay_6f7b2deae0d54f/ORD-2026-4463,CREDIT,6504.78,33072863.7,CORP FIN OPS,HDFC0001234
UTR367228959,2026-04-16 10:40:00,CMS/RAZORPAY/pay_41f1d4e74c3e49/ORD-2026-4464,CREDIT,18077.28,33090940.98,CORP FIN OPS,HDFC0001234
UTR981819236,2026-04-16 10:45:00,CMS/RAZORPAY/pay_432c49c947a64d/ORD-2026-4465,CREDIT,1991.66,33092932.64,CORP FIN OPS,HDFC0001234
UTR989997332,2026-04-16 10:50:00,CMS/RAZORPAY/pay_795ab62a9c1d4e/ORD-2026-4466,CREDIT,14489.58,33107422.22,CORP FIN OPS,HDFC0001234
UTR679365577,2026-04-16 10:55:00,CMS/RAZORPAY/pay_84f043a0e5074a/ORD-2026-4467,CREDIT,19177.85,33126600.07,CORP FIN OPS,HDFC0001234
UTR291352683,2026-04-16 11:00:00,CMS/RAZORPAY/pay_35f6a24346354d/ORD-2026-4468,CREDIT,16019.98,33142620.05,CORP FIN OPS,HDFC0001234
UTR731968306,2026-04-16 11:05:00,CMS/RAZORPAY/pay_35dda99c4cae4d/ORD-2026-4469,CREDIT,8833.86,33151453.91,CORP FIN OPS,HDFC0001234
UTR356138322,2026-04-16 11:10:00,CMS/RAZORPAY/pay_2370ffe86d254b/ORD-2026-4470,CREDIT,17963.75,33169417.66,CORP FIN OPS,HDFC0001234
UTR834968443,2026-04-16 11:15:00,CMS/RAZORPAY/pay_0aa6ce1d021d42/ORD-2026-4471,CREDIT,12941.07,33182358.73,CORP FIN OPS,HDFC0001234
UTR673569473,2026-04-16 11:20:00,CMS/RAZORPAY/pay_26b039e26a7c42/ORD-2026-4472,CREDIT,4596.82,33186955.55,CORP FIN OPS,HDFC0001234
UTR197219827,2026-04-16 11:25:00,CMS/RAZORPAY/pay_893a59a20d414e/ORD-2026-4473,CREDIT,6888.26,33193843.81,CORP FIN OPS,HDFC0001234
UTR318746632,2026-04-16 11:30:00,CMS/RAZORPAY/pay_fbc92b7197b347/ORD-2026-4474,CREDIT,7939.38,33201783.19,CORP FIN OPS,HDFC0001234
UTR159585981,2026-04-16 11:35:00,CMS/RAZORPAY/pay_31050c98a7ec4c/ORD-2026-4475,CREDIT,12530.84,33214314.03,CORP FIN OPS,HDFC0001234
UTR122188902,2026-04-16 11:40:00,CMS/RAZORPAY/pay_1105746df76945/ORD-2026-4476,CREDIT,15281.73,33229595.76,CORP FIN OPS,HDFC0001234
UTR642872186,2026-04-16 11:45:00,CMS/RAZORPAY/pay_06d4b082a3344a/ORD-2026-4477,CREDIT,19312.39,33248908.15,CORP FIN OPS,HDFC0001234
UTR144051620,2026-04-16 11:50:00,CMS/RAZORPAY/pay_22eb3a8901604d/ORD-2026-4478,CREDIT,12436.05,33261344.2,CORP FIN OPS,HDFC0001234
UTR338754933,2026-04-16 11:55:00,CMS/RAZORPAY/pay_95408d24bf4842/ORD-2026-4479,CREDIT,3552.45,33264896.65,CORP FIN OPS,HDFC0001234
UTR207653333,2026-04-16 12:00:00,CMS/RAZORPAY/pay_9e66349100dd46/ORD-2026-4480,CREDIT,7812.32,33272708.97,CORP FIN OPS,HDFC0001234
UTR702237322,2026-04-16 12:05:00,CMS/RAZORPAY/pay_f7d61508027c4d/ORD-2026-4481,CREDIT,7945.76,33280654.73,CORP FIN OPS,HDFC0001234
UTR806672010,2026-04-16 12:10:00,CMS/RAZORPAY/pay_fa1eff1178fb4e/ORD-2026-4482,CREDIT,3894.8,33284549.53,CORP FIN OPS,HDFC0001234
UTR588361228,2026-04-16 12:15:00,CMS/RAZORPAY/pay_6ef157e7fc9841/ORD-2026-4483,CREDIT,4512.62,33289062.15,CORP FIN OPS,HDFC0001234
UTR828126405,2026-04-16 12:20:00,CMS/RAZORPAY/pay_4f6a705f682b44/ORD-2026-4484,CREDIT,10275.8,33299337.95,CORP FIN OPS,HDFC0001234
UTR418113064,2026-04-16 12:25:00,CMS/RAZORPAY/pay_5fb4ffa0d04845/ORD-2026-4485,CREDIT,14657.33,33313995.28,CORP FIN OPS,HDFC0001234
UTR787809411,2026-04-16 12:30:00,CMS/RAZORPAY/pay_211a23af08c64f/ORD-2026-4486,CREDIT,3343.35,33317338.63,CORP FIN OPS,HDFC0001234
UTR900901714,2026-04-16 12:35:00,CMS/RAZORPAY/pay_a2eec1ab52da4c/ORD-2026-4487,CREDIT,16345.55,33333684.18,CORP FIN OPS,HDFC0001234
UTR719097080,2026-04-16 12:40:00,CMS/RAZORPAY/pay_14c98ece26b643/ORD-2026-4488,CREDIT,9316.33,33343000.51,CORP FIN OPS,HDFC0001234
UTR242024391,2026-04-16 12:45:00,CMS/RAZORPAY/pay_b85e35d0fca348/ORD-2026-4489,CREDIT,5091.23,33348091.74,CORP FIN OPS,HDFC0001234
UTR102980741,2026-04-16 12:50:00,CMS/RAZORPAY/pay_43e842ea0d3c41/ORD-2026-4490,CREDIT,6006.3,33354098.04,CORP FIN OPS,HDFC0001234
UTR179105181,2026-04-16 12:55:00,CMS/RAZORPAY/pay_3a27b53cb57149/ORD-2026-4491,CREDIT,2232.32,33356330.36,CORP FIN OPS,HDFC0001234
UTR106375515,2026-04-16 13:00:00,CMS/RAZORPAY/pay_f5c860d6b4df44/ORD-2026-4492,CREDIT,17815.18,33374145.54,CORP FIN OPS,HDFC0001234
UTR455026393,2026-04-16 13:05:00,CMS/RAZORPAY/pay_b06a62f34f8c47/ORD-2026-4493,CREDIT,8828.86,33382974.4,CORP FIN OPS,HDFC0001234
UTR356308622,2026-04-16 13:10:00,CMS/RAZORPAY/pay_fba71ca9d72e47/ORD-2026-4494,CREDIT,16456.86,33399431.26,CORP FIN OPS,HDFC0001234
UTR884834446,2026-04-16 13:15:00,CMS/RAZORPAY/pay_143bfcfe6c6a49/ORD-2026-4495,CREDIT,13267.24,33412698.5,CORP FIN OPS,HDFC0001234
UTR769847722,2026-04-16 13:20:00,CMS/RAZORPAY/pay_30adf997559a41/ORD-2026-4496,CREDIT,2136.16,33414834.66,CORP FIN OPS,HDFC0001234
UTR736047284,2026-04-16 13:25:00,CMS/RAZORPAY/pay_339dcdae950447/ORD-2026-4497,CREDIT,19243.03,33434077.69,CORP FIN OPS,HDFC0001234
UTR786222540,2026-04-16 13:30:00,CMS/RAZORPAY/pay_099cc9de332c44/ORD-2026-4498,CREDIT,4450.0,33438527.69,CORP FIN OPS,HDFC0001234
UTR463962418,2026-04-16 13:35:00,CMS/RAZORPAY/pay_1f72d1dd723241/ORD-2026-4499,CREDIT,13994.92,33452522.61,CORP FIN OPS,HDFC0001234
UTR847446507,2026-04-16 13:40:00,CMS/RAZORPAY/pay_09732c1b0b5846/ORD-2026-4500,CREDIT,5991.87,33458514.48,CORP FIN OPS,HDFC0001234
UTR111258189,2026-04-04 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_0e8d00b0,CREDIT,58032.82,33516547.3,CORP FIN OPS,HDFC0001234
UTR566784800,2026-04-05 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_a1e7f0d0,CREDIT,50513.03,33567060.33,CORP FIN OPS,HDFC0001234
UTR919357965,2026-04-06 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_cd8ede7d,CREDIT,63218.31,33630278.64,CORP FIN OPS,HDFC0001234
UTR131626483,2026-04-07 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_c8a745bd,CREDIT,56278.4,33686557.04,CORP FIN OPS,HDFC0001234
UTR279319690,2026-04-08 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_f5e0ff36,CREDIT,66198.07,33752755.11,CORP FIN OPS,HDFC0001234
UTR208908855,2026-04-09 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_1eb26ea8,CREDIT,59860.91,33812616.02,CORP FIN OPS,HDFC0001234
UTR428508459,2026-04-10 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_36559fa8,CREDIT,57069.14,33869685.16,CORP FIN OPS,HDFC0001234
UTR833680648,2026-04-11 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_adf8f5f7,CREDIT,59085.42,33928770.58,CORP FIN OPS,HDFC0001234
UTR620540297,2026-04-12 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_502c9785,CREDIT,47794.25,33976564.83,CORP FIN OPS,HDFC0001234
UTR406770994,2026-04-13 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_d6e2b6ba,CREDIT,56723.76,34033288.59,CORP FIN OPS,HDFC0001234
UTR603304708,2026-04-14 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_f1d9aab1,CREDIT,64586.96,34097875.55,CORP FIN OPS,HDFC0001234
UTR171198655,2026-04-15 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_c98f4bbd,CREDIT,72941.55,34170817.1,CORP FIN OPS,HDFC0001234
UTR616520963,2026-04-16 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_895e1106,CREDIT,60631.71,34231448.81,CORP FIN OPS,HDFC0001234
UTR677023396,2026-04-17 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_0d3d9afe,CREDIT,56792.21,34288241.02,CORP FIN OPS,HDFC0001234
UTR586411508,2026-04-18 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_d5ac29e0,CREDIT,54986.7,34343227.72,CORP FIN OPS,HDFC0001234
UTR182594982,2026-04-19 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_3df52cd7,CREDIT,51851.74,34395079.46,CORP FIN OPS,HDFC0001234
UTR286719491,2026-04-20 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_3765f6d9,CREDIT,60562.52,34455641.98,CORP FIN OPS,HDFC0001234
UTR780436295,2026-04-21 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_13c9d9bf,CREDIT,51202.72,34506844.7,CORP FIN OPS,HDFC0001234
UTR168212310,2026-04-22 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_48ff3587,CREDIT,58561.46,34565406.16,CORP FIN OPS,HDFC0001234
UTR968265838,2026-04-23 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_466a31d5,CREDIT,52807.42,34618213.58,CORP FIN OPS,HDFC0001234
UTR812164507,2026-04-24 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_d4371198,CREDIT,51670.56,34669884.14,CORP FIN OPS,HDFC0001234
UTR839118629,2026-04-25 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_6561d70b,CREDIT,57316.95,34727201.09,CORP FIN OPS,HDFC0001234
UTR899880385,2026-04-26 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_99de531a,CREDIT,59691.01,34786892.1,CORP FIN OPS,HDFC0001234
UTR241535182,2026-04-27 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_40b4c336,CREDIT,55840.91,34842733.01,CORP FIN OPS,HDFC0001234
UTR745997398,2026-04-28 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_73e8631f,CREDIT,63168.74,34905901.75,CORP FIN OPS,HDFC0001234
UTR638958403,2026-04-29 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_620c8390,CREDIT,60191.7,34966093.45,CORP FIN OPS,HDFC0001234
UTR627056373,2026-04-30 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_c0163609,CREDIT,61137.4,35027230.85,CORP FIN OPS,HDFC0001234
UTR856758910,2026-05-01 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_d6af5926,CREDIT,61723.41,35088954.26,CORP FIN OPS,HDFC0001234
UTR103683345,2026-05-02 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_1dfc5a88,CREDIT,66076.58,35155030.84,CORP FIN OPS,HDFC0001234
UTR240930757,2026-05-03 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_cc6f64fd,CREDIT,47455.12,35202485.96,CORP FIN OPS,HDFC0001234
UTR766326694,2026-05-04 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_fec7e2c5,CREDIT,61105.04,35263591.0,CORP FIN OPS,HDFC0001234
UTR484092859,2026-05-05 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_68d1e192,CREDIT,67963.58,35331554.58,CORP FIN OPS,HDFC0001234
UTR337966137,2026-05-06 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_70841d37,CREDIT,54913.57,35386468.15,CORP FIN OPS,HDFC0001234
UTR548809963,2026-05-07 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_c30f3f9a,CREDIT,54935.78,35441403.93,CORP FIN OPS,HDFC0001234
UTR417514400,2026-05-08 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_fafbe0eb,CREDIT,55709.06,35497112.99,CORP FIN OPS,HDFC0001234
UTR544620463,2026-05-09 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_a252b535,CREDIT,51171.29,35548284.28,CORP FIN OPS,HDFC0001234
UTR168304647,2026-05-10 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_f85f224b,CREDIT,56414.11,35604698.39,CORP FIN OPS,HDFC0001234
UTR389148886,2026-05-11 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_6e3a3b44,CREDIT,57741.92,35662440.31,CORP FIN OPS,HDFC0001234
UTR172331127,2026-05-12 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_35efd879,CREDIT,56039.95,35718480.26,CORP FIN OPS,HDFC0001234
UTR520374694,2026-05-13 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_19a28357,CREDIT,70674.36,35789154.62,CORP FIN OPS,HDFC0001234
UTR699958121,2026-05-14 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_2e8a891d,CREDIT,55807.7,35844962.32,CORP FIN OPS,HDFC0001234
UTR454604182,2026-05-15 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_e9304790,CREDIT,57623.79,35902586.11,CORP FIN OPS,HDFC0001234
UTR250547787,2026-05-16 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_f1250295,CREDIT,66336.34,35968922.45,CORP FIN OPS,HDFC0001234
UTR824200423,2026-05-17 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_dea370f8,CREDIT,59052.17,36027974.62,CORP FIN OPS,HDFC0001234
UTR404607709,2026-05-18 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_9622f301,CREDIT,58077.54,36086052.16,CORP FIN OPS,HDFC0001234
UTR161224814,2026-05-19 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_3b2e94cf,CREDIT,55274.16,36141326.32,CORP FIN OPS,HDFC0001234
UTR171704290,2026-05-20 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_2e1f0bcd,CREDIT,68801.28,36210127.6,CORP FIN OPS,HDFC0001234
UTR273371748,2026-05-21 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_fd0a3a75,CREDIT,62489.22,36272616.82,CORP FIN OPS,HDFC0001234
UTR175130801,2026-05-22 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_a431a9cc,CREDIT,63949.6,36336566.42,CORP FIN OPS,HDFC0001234
UTR326366906,2026-05-23 13:00:00,NEFT-RZP-CONSOLIDATED-BATCH-setl_BATCH_9e282f0b,CREDIT,62966.15,36399532.57,CORP FIN OPS,HDFC0001234
UTR702147405,2026-04-13 12:01:00,REV/CHGBK/RZP/83c51849/ADJ,DEBIT,4500.0,36395032.57,CORP FIN OPS,HDFC0001234
UTR280547742,2026-04-13 12:02:00,REV/CHGBK/RZP/31cc3e4c/ADJ,DEBIT,4500.0,36390532.57,CORP FIN OPS,HDFC0001234
UTR940158988,2026-04-13 12:03:00,REV/CHGBK/RZP/833acf44/ADJ,DEBIT,4500.0,36386032.57,CORP FIN OPS,HDFC0001234
UTR309986949,2026-04-13 12:04:00,REV/CHGBK/RZP/80091940/ADJ,DEBIT,4500.0,36381532.57,CORP FIN OPS,HDFC0001234
UTR972293080,2026-04-13 12:05:00,REV/CHGBK/RZP/1f390746/ADJ,DEBIT,4500.0,36377032.57,CORP FIN OPS,HDFC0001234
UTR513277550,2026-04-13 12:06:00,REV/CHGBK/RZP/2ccd6a40/ADJ,DEBIT,4500.0,36372532.57,CORP FIN OPS,HDFC0001234
UTR378702972,2026-04-13 12:07:00,REV/CHGBK/RZP/4dc38e4c/ADJ,DEBIT,4500.0,36368032.57,CORP FIN OPS,HDFC0001234
UTR356858396,2026-04-13 12:08:00,REV/CHGBK/RZP/373d2749/ADJ,DEBIT,4500.0,36363532.57,CORP FIN OPS,HDFC0001234
UTR781886552,2026-04-13 12:09:00,REV/CHGBK/RZP/58803542/ADJ,DEBIT,4500.0,36359032.57,CORP FIN OPS,HDFC0001234
UTR848705340,2026-04-13 12:10:00,REV/CHGBK/RZP/c2974149/ADJ,DEBIT,4500.0,36354532.57,CORP FIN OPS,HDFC0001234
UTR939552941,2026-04-13 12:11:00,REV/CHGBK/RZP/c62bb64e/ADJ,DEBIT,4500.0,36350032.57,CORP FIN OPS,HDFC0001234
UTR918878651,2026-04-13 12:12:00,REV/CHGBK/RZP/5085ff42/ADJ,DEBIT,4500.0,36345532.57,CORP FIN OPS,HDFC0001234
UTR519863392,2026-04-13 12:13:00,REV/CHGBK/RZP/5aa2db47/ADJ,DEBIT,4500.0,36341032.57,CORP FIN OPS,HDFC0001234
UTR828307628,2026-04-13 12:14:00,REV/CHGBK/RZP/2781ed44/ADJ,DEBIT,4500.0,36336532.57,CORP FIN OPS,HDFC0001234
UTR153364641,2026-04-13 12:15:00,REV/CHGBK/RZP/7c217640/ADJ,DEBIT,4500.0,36332032.57,CORP FIN OPS,HDFC0001234
UTR629297623,2026-04-13 12:16:00,REV/CHGBK/RZP/b90bf84b/ADJ,DEBIT,4500.0,36327532.57,CORP FIN OPS,HDFC0001234
UTR793574127,2026-04-13 12:17:00,REV/CHGBK/RZP/bf2aaf4d/ADJ,DEBIT,4500.0,36323032.57,CORP FIN OPS,HDFC0001234
UTR500159634,2026-04-13 12:18:00,REV/CHGBK/RZP/4c8fc54a/ADJ,DEBIT,4500.0,36318532.57,CORP FIN OPS,HDFC0001234
