order_id,order_date,customer_id,customer_location,payment_method,discount_applied,gross_amount,currency,status
ORD-2026-5400,2026-05-17 09:00:00,CUST-4062,Delhi,UPI,0.0,4577.72,INR,COMPLETED
ORD-2026-5401,2026-05-18 09:00:00,CUST-8733,Bengaluru,UPI,0.0,3281.82,INR,COMPLETED
ORD-2026-5402,2026-05-18 09:00:00,CUST-5131,Hyderabad,UPI,0.0,1365.16,INR,COMPLETED
ORD-2026-5403,2026-05-18 09:00:00,CUST-9279,Hyderabad,UPI,0.0,1969.86,INR,COMPLETED
ORD-2026-5404,2026-05-18 09:00:00,CUST-7346,Hyderabad,UPI,0.0,4939.8,INR,COMPLETED
ORD-2026-5405,2026-05-18 09:00:00,CUST-4933,Delhi,UPI,0.0,3715.11,INR,COMPLETED
ORD-2026-5406,2026-05-18 09:00:00,CUST-4402,Delhi,UPI,0.0,1091.78,INR,COMPLETED
ORD-2026-5407,2026-05-18 09:00:00,CUST-9107,Bengaluru,UPI,0.0,4769.65,INR,COMPLETED
ORD-2026-5408,2026-05-18 09:00:00,CUST-7679,Hyderabad,UPI,0.0,1554.84,INR,COMPLETED
ORD-2026-5409,2026-05-18 09:00:00,CUST-9494,Delhi,UPI,0.0,2459.47,INR,COMPLETED
ORD-2026-5410,2026-05-18 09:00:00,CUST-9826,Hyderabad,UPI,0.0,2241.51,INR,COMPLETED
ORD-2026-5411,2026-05-18 09:00:00,CUST-3727,Bengaluru,UPI,0.0,2055.48,INR,COMPLETED
ORD-2026-5412,2026-05-18 09:00:00,CUST-3105,Hyderabad,UPI,0.0,2992.24,INR,COMPLETED
ORD-2026-5413,2026-05-18 09:00:00,CUST-1563,Bengaluru,UPI,0.0,1010.45,INR,COMPLETED
ORD-2026-5414,2026-05-18 09:00:00,CUST-3314,Delhi,UPI,0.0,4522.32,INR,COMPLETED
ORD-2026-5415,2026-05-18 09:00:00,CUST-1813,Delhi,UPI,0.0,3184.42,INR,COMPLETED
ORD-2026-5416,2026-05-18 09:00:00,CUST-7176,Delhi,UPI,0.0,2216.78,INR,COMPLETED
ORD-2026-5417,2026-05-18 09:00:00,CUST-1394,Bengaluru,UPI,0.0,2278.52,INR,COMPLETED
ORD-2026-5418,2026-05-18 09:00:00,CUST-5584,Delhi,UPI,0.0,4062.76,INR,COMPLETED
ORD-2026-5419,2026-05-18 09:00:00,CUST-9118,Delhi,UPI,0.0,4295.61,INR,COMPLETED
ORD-2026-5420,2026-05-18 09:00:00,CUST-4324,Bengaluru,UPI,0.0,2602.58,INR,COMPLETED
ORD-2026-5421,2026-05-19 09:00:00,CUST-4246,Delhi,UPI,0.0,4516.43,INR,COMPLETED
ORD-2026-5422,2026-05-19 09:00:00,CUST-7894,Bengaluru,UPI,0.0,2281.07,INR,COMPLETED
ORD-2026-5423,2026-05-19 09:00:00,CUST-7248,Bengaluru,UPI,0.0,4638.3,INR,COMPLETED
ORD-2026-5424,2026-05-19 09:00:00,CUST-4289,Delhi,UPI,0.0,3851.07,INR,COMPLETED
ORD-2026-5425,2026-05-19 09:00:00,CUST-1953,Delhi,UPI,0.0,1357.64,INR,COMPLETED
ORD-2026-5426,2026-05-19 09:00:00,CUST-1858,Bengaluru,UPI,0.0,3889.53,INR,COMPLETED
ORD-2026-5427,2026-05-19 09:00:00,CUST-4846,Delhi,UPI,0.0,4283.02,INR,COMPLETED
ORD-2026-5428,2026-05-19 09:00:00,CUST-9536,Delhi,UPI,0.0,3212.18,INR,COMPLETED
ORD-2026-5429,2026-05-19 09:00:00,CUST-6074,Bengaluru,UPI,0.0,3908.47,INR,COMPLETED
ORD-2026-5430,2026-05-19 09:00:00,CUST-3842,Bengaluru,UPI,0.0,4868.71,INR,COMPLETED
ORD-2026-5431,2026-05-19 09:00:00,CUST-4778,Hyderabad,UPI,0.0,3574.79,INR,COMPLETED
ORD-2026-5432,2026-05-19 09:00:00,CUST-5565,Delhi,UPI,0.0,3796.08,INR,COMPLETED
ORD-2026-5433,2026-05-19 09:00:00,CUST-3944,Bengaluru,UPI,0.0,2340.41,INR,COMPLETED
ORD-2026-5434,2026-05-19 09:00:00,CUST-4770,Delhi,UPI,0.0,3731.77,INR,COMPLETED
ORD-2026-5435,2026-05-19 09:00:00,CUST-4614,Bengaluru,UPI,0.0,4693.85,INR,COMPLETED
ORD-2026-5436,2026-05-19 09:00:00,CUST-7958,Delhi,UPI,0.0,2773.93,INR,COMPLETED
ORD-2026-5437,2026-05-19 09:00:00,CUST-7840,Hyderabad,UPI,0.0,1969.77,INR,COMPLETED
ORD-2026-5438,2026-05-19 09:00:00,CUST-1405,Bengaluru,UPI,0.0,1681.57,INR,COMPLETED
ORD-2026-5439,2026-05-19 09:00:00,CUST-2349,Delhi,UPI,0.0,4155.48,INR,COMPLETED
ORD-2026-5440,2026-05-19 09:00:00,CUST-8030,Bengaluru,UPI,0.0,4940.18,INR,COMPLETED
ORD-2026-5441,2026-05-20 09:00:00,CUST-5965,Hyderabad,UPI,0.0,2395.16,INR,COMPLETED
ORD-2026-5442,2026-05-20 09:00:00,CUST-5201,Hyderabad,UPI,0.0,4576.52,INR,COMPLETED
ORD-2026-5443,2026-05-20 09:00:00,CUST-6693,Bengaluru,UPI,0.0,4387.22,INR,COMPLETED
ORD-2026-5444,2026-05-20 09:00:00,CUST-2446,Delhi,UPI,0.0,1881.15,INR,COMPLETED
ORD-2026-5445,2026-05-20 09:00:00,CUST-9986,Delhi,UPI,0.0,4917.91,INR,COMPLETED
ORD-2026-5446,2026-05-20 09:00:00,CUST-5006,Delhi,UPI,0.0,3697.37,INR,COMPLETED
ORD-2026-5447,2026-05-20 09:00:00,CUST-8088,Hyderabad,UPI,0.0,4448.07,INR,COMPLETED
ORD-2026-5448,2026-05-20 09:00:00,CUST-8337,Bengaluru,UPI,0.0,4719.47,INR,COMPLETED
ORD-2026-5449,2026-05-20 09:00:00,CUST-3285,Delhi,UPI,0.0,3015.35,INR,COMPLETED
ORD-2026-5450,2026-05-20 09:00:00,CUST-3044,Bengaluru,UPI,0.0,3230.8,INR,COMPLETED
ORD-2026-5451,2026-05-20 09:00:00,CUST-7917,Bengaluru,UPI,0.0,2233.7,INR,COMPLETED
ORD-2026-5452,2026-05-20 09:00:00,CUST-7687,Bengaluru,UPI,0.0,1931.12,INR,COMPLETED
ORD-2026-5453,2026-05-20 09:00:00,CUST-1471,Bengaluru,UPI,0.0,4454.06,INR,COMPLETED
ORD-2026-5454,2026-05-20 09:00:00,CUST-8959,Hyderabad,UPI,0.0,1415.38,INR,COMPLETED
ORD-2026-5455,2026-05-20 09:00:00,CUST-2610,Bengaluru,UPI,0.0,2915.74,INR,COMPLETED
ORD-2026-5456,2026-05-20 09:00:00,CUST-7522,Delhi,UPI,0.0,2980.96,INR,COMPLETED
ORD-2026-5457,2026-05-20 09:00:00,CUST-9891,Delhi,UPI,0.0,3632.81,INR,COMPLETED
ORD-2026-5458,2026-05-20 09:00:00,CUST-4869,Hyderabad,UPI,0.0,2636.67,INR,COMPLETED
ORD-2026-5459,2026-05-20 09:00:00,CUST-6857,Delhi,UPI,0.0,3178.99,INR,COMPLETED
ORD-2026-5460,2026-05-20 09:00:00,CUST-7496,Bengaluru,UPI,0.0,1351.13,INR,COMPLETED
ORD-2026-5461,2026-05-21 09:00:00,CUST-7578,Delhi,UPI,0.0,2839.56,INR,COMPLETED
ORD-2026-5462,2026-05-21 09:00:00,CUST-4015,Hyderabad,UPI,0.0,3368.5,INR,COMPLETED
ORD-2026-5463,2026-05-21 09:00:00,CUST-8272,Bengaluru,UPI,0.0,2729.02,INR,COMPLETED
ORD-2026-5464,2026-05-21 09:00:00,CUST-9435,Delhi,UPI,0.0,4323.21,INR,COMPLETED
ORD-2026-5465,2026-05-21 09:00:00,CUST-4190,Hyderabad,UPI,0.0,3279.5,INR,COMPLETED
ORD-2026-5466,2026-05-21 09:00:00,CUST-2402,Hyderabad,UPI,0.0,3574.33,INR,COMPLETED
ORD-2026-5467,2026-05-21 09:00:00,CUST-6322,Delhi,UPI,0.0,4958.04,INR,COMPLETED
ORD-2026-5468,2026-05-21 09:00:00,CUST-9810,Bengaluru,UPI,0.0,1749.05,INR,COMPLETED
ORD-2026-5469,2026-05-21 09:00:00,CUST-5774,Bengaluru,UPI,0.0,1002.7,INR,COMPLETED
ORD-2026-5470,2026-05-21 09:00:00,CUST-6209,Bengaluru,UPI,0.0,3334.93,INR,COMPLETED
ORD-2026-5471,2026-05-21 09:00:00,CUST-3221,Hyderabad,UPI,0.0,3141.84,INR,COMPLETED
ORD-2026-5472,2026-05-21 09:00:00,CUST-8808,Hyderabad,UPI,0.0,2365.59,INR,COMPLETED
ORD-2026-5473,2026-05-21 09:00:00,CUST-8107,Hyderabad,UPI,0.0,2859.41,INR,COMPLETED
ORD-2026-5474,2026-05-21 09:00:00,CUST-9126,Hyderabad,UPI,0.0,4898.13,INR,COMPLETED
ORD-2026-5475,2026-05-21 09:00:00,CUST-9995,Delhi,UPI,0.0,2185.54,INR,COMPLETED
ORD-2026-5476,2026-05-21 09:00:00,CUST-7051,Bengaluru,UPI,0.0,4648.54,INR,COMPLETED
ORD-2026-5477,2026-05-21 09:00:00,CUST-6195,Delhi,UPI,0.0,3128.8,INR,COMPLETED
ORD-2026-5478,2026-05-21 09:00:00,CUST-5766,Delhi,UPI,0.0,4697.11,INR,COMPLETED
ORD-2026-5479,2026-05-21 09:00:00,CUST-2791,Hyderabad,UPI,0.0,4092.83,INR,COMPLETED
ORD-2026-5480,2026-05-21 09:00:00,CUST-4087,Bengaluru,UPI,0.0,2318.65,INR,COMPLETED
ORD-2026-5481,2026-05-22 09:00:00,CUST-3278,Bengaluru,UPI,0.0,4813.59,INR,COMPLETED
ORD-2026-5482,2026-05-22 09:00:00,CUST-6775,Hyderabad,UPI,0.0,4829.06,INR,COMPLETED
ORD-2026-5483,2026-05-22 09:00:00,CUST-2520,Bengaluru,UPI,0.0,2403.68,INR,COMPLETED
ORD-2026-5484,2026-05-22 09:00:00,CUST-2315,Bengaluru,UPI,0.0,3131.51,INR,COMPLETED
ORD-2026-5485,2026-05-22 09:00:00,CUST-6052,Bengaluru,UPI,0.0,1456.6,INR,COMPLETED
ORD-2026-5486,2026-05-22 09:00:00,CUST-1918,Bengaluru,UPI,0.0,2714.12,INR,COMPLETED
ORD-2026-5487,2026-05-22 09:00:00,CUST-1714,Delhi,UPI,0.0,2444.24,INR,COMPLETED
ORD-2026-5488,2026-05-22 09:00:00,CUST-4008,Hyderabad,UPI,0.0,3873.6,INR,COMPLETED
ORD-2026-5489,2026-05-22 09:00:00,CUST-3964,Bengaluru,UPI,0.0,2079.08,INR,COMPLETED
ORD-2026-5490,2026-05-22 09:00:00,CUST-9049,Hyderabad,UPI,0.0,4791.58,INR,COMPLETED
ORD-2026-5491,2026-05-22 09:00:00,CUST-1815,Bengaluru,UPI,0.0,3557.81,INR,COMPLETED
ORD-2026-5492,2026-05-22 09:00:00,CUST-1272,Delhi,UPI,0.0,1931.66,INR,COMPLETED
ORD-2026-5493,2026-05-22 09:00:00,CUST-1295,Delhi,UPI,0.0,3358.6,INR,COMPLETED
ORD-2026-5494,2026-05-22 09:00:00,CUST-3456,Hyderabad,UPI,0.0,1406.7,INR,COMPLETED
ORD-2026-5495,2026-05-22 09:00:00,CUST-2045,Bengaluru,UPI,0.0,3534.48,INR,COMPLETED
ORD-2026-5496,2026-05-22 09:00:00,CUST-1591,Hyderabad,UPI,0.0,3028.7,INR,COMPLETED
ORD-2026-5497,2026-05-22 09:00:00,CUST-1376,Hyderabad,UPI,0.0,2100.95,INR,COMPLETED
ORD-2026-5498,2026-05-22 09:00:00,CUST-6646,Delhi,UPI,0.0,3646.27,INR,COMPLETED
ORD-2026-5499,2026-05-22 09:00:00,CUST-3655,Delhi,UPI,0.0,4981.85,INR,COMPLETED
ORD-2026-5500,2026-05-22 09:00:00,CUST-7685,Bengaluru,UPI,0.0,4403.93,INR,COMPLETED
ORD-2026-5501,2026-04-09 12:01:00,CUST-2950,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5502,2026-04-09 12:02:00,CUST-1256,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5503,2026-04-09 12:03:00,CUST-1685,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5504,2026-04-09 12:04:00,CUST-9167,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5505,2026-04-09 12:05:00,CUST-1324,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5506,2026-04-09 12:06:00,CUST-5287,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5507,2026-04-09 12:07:00,CUST-7938,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5508,2026-04-09 12:08:00,CUST-8392,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5509,2026-04-09 12:09:00,CUST-8693,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5510,2026-04-09 12:10:00,CUST-5723,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5511,2026-04-09 12:11:00,CUST-6351,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5512,2026-04-09 12:12:00,CUST-2507,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5513,2026-04-09 12:13:00,CUST-5539,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5514,2026-04-09 12:14:00,CUST-7020,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5515,2026-04-09 12:15:00,CUST-9127,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5516,2026-04-09 12:16:00,CUST-7232,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5517,2026-04-09 12:17:00,CUST-4412,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5518,2026-04-09 12:18:00,CUST-5979,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5519,2026-04-09 12:19:00,CUST-4585,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5520,2026-04-09 12:20:00,CUST-2074,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5521,2026-04-09 12:21:00,CUST-8030,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5522,2026-04-09 12:22:00,CUST-7862,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5523,2026-04-09 12:23:00,CUST-4254,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5524,2026-04-09 12:24:00,CUST-5385,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5525,2026-04-09 12:25:00,CUST-5860,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5526,2026-04-09 12:26:00,CUST-4746,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5527,2026-04-09 12:27:00,CUST-9962,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5528,2026-04-09 12:28:00,CUST-3621,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5529,2026-04-09 12:29:00,CUST-9102,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5530,2026-04-09 12:30:00,CUST-7416,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5531,2026-04-09 12:31:00,CUST-6131,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5532,2026-04-09 12:32:00,CUST-1480,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5533,2026-04-09 12:33:00,CUST-8548,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5534,2026-04-09 12:34:00,CUST-9593,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5535,2026-04-09 12:35:00,CUST-9321,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5536,2026-04-09 12:36:00,CUST-4992,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5537,2026-04-09 12:37:00,CUST-7693,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5538,2026-04-09 12:38:00,CUST-4578,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5539,2026-04-09 12:39:00,CUST-5125,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5540,2026-04-09 12:40:00,CUST-8055,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5541,2026-04-09 12:41:00,CUST-6524,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5542,2026-04-09 12:42:00,CUST-6833,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5543,2026-04-09 12:43:00,CUST-6006,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5544,2026-04-09 12:44:00,CUST-1976,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5545,2026-04-09 12:45:00,CUST-1522,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5546,2026-04-09 12:46:00,CUST-9716,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5547,2026-04-09 12:47:00,CUST-8593,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5548,2026-04-09 12:48:00,CUST-1134,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5549,2026-04-09 12:49:00,CUST-4228,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5550,2026-04-09 12:50:00,CUST-4213,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5551,2026-04-09 12:51:00,CUST-8658,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5552,2026-04-09 12:52:00,CUST-9028,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5553,2026-04-09 12:53:00,CUST-6156,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5554,2026-04-09 12:54:00,CUST-6658,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5555,2026-04-09 12:55:00,CUST-1078,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5556,2026-04-09 12:56:00,CUST-1468,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5557,2026-04-09 12:57:00,CUST-3256,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5558,2026-04-09 12:58:00,CUST-6753,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5559,2026-04-09 12:59:00,CUST-1629,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5560,2026-04-09 13:00:00,CUST-1079,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5561,2026-04-09 13:01:00,CUST-1379,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5562,2026-04-09 13:02:00,CUST-2543,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5563,2026-04-09 13:03:00,CUST-6626,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5564,2026-04-09 13:04:00,CUST-3281,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5565,2026-04-09 13:05:00,CUST-5338,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5566,2026-04-09 13:06:00,CUST-4809,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5567,2026-04-09 13:07:00,CUST-9052,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5568,2026-04-09 13:08:00,CUST-6416,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5569,2026-04-09 13:09:00,CUST-2647,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5570,2026-04-09 13:10:00,CUST-4915,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5571,2026-04-09 13:11:00,CUST-1478,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5572,2026-04-09 13:12:00,CUST-7571,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5573,2026-04-09 13:13:00,CUST-8548,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5574,2026-04-09 13:14:00,CUST-8112,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5575,2026-04-09 13:15:00,CUST-4001,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5576,2026-04-09 13:16:00,CUST-2818,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5577,2026-04-09 13:17:00,CUST-9578,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5578,2026-04-09 13:18:00,CUST-4660,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5579,2026-04-09 13:19:00,CUST-6735,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5580,2026-04-09 13:20:00,CUST-6606,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5581,2026-04-09 13:21:00,CUST-8067,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5582,2026-04-09 13:22:00,CUST-2324,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5583,2026-04-09 13:23:00,CUST-6311,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5584,2026-04-09 13:24:00,CUST-8809,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5585,2026-04-09 13:25:00,CUST-6636,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5586,2026-04-09 13:26:00,CUST-4603,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5587,2026-04-09 13:27:00,CUST-1512,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5588,2026-04-09 13:28:00,CUST-8764,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5589,2026-04-09 13:29:00,CUST-2763,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5590,2026-04-09 13:30:00,CUST-4273,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5591,2026-04-09 13:31:00,CUST-5098,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5592,2026-04-09 13:32:00,CUST-3300,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5593,2026-04-09 13:33:00,CUST-6201,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5594,2026-04-09 13:34:00,CUST-7933,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5595,2026-04-09 13:35:00,CUST-3732,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5596,2026-04-09 13:36:00,CUST-2663,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5597,2026-04-09 13:37:00,CUST-7951,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5598,2026-04-09 13:38:00,CUST-5219,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5599,2026-04-09 13:39:00,CUST-9374,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5600,2026-04-09 13:40:00,CUST-7426,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5601,2026-04-09 13:41:00,CUST-1970,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5602,2026-04-09 13:42:00,CUST-4834,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5603,2026-04-09 13:43:00,CUST-8069,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5604,2026-04-09 13:44:00,CUST-4848,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5605,2026-04-09 13:45:00,CUST-6505,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5606,2026-04-09 13:46:00,CUST-9094,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5607,2026-04-09 13:47:00,CUST-6498,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5608,2026-04-09 13:48:00,CUST-6405,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5609,2026-04-09 13:49:00,CUST-9844,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5610,2026-04-09 13:50:00,CUST-3048,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5611,2026-04-09 13:51:00,CUST-7861,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5612,2026-04-09 13:52:00,CUST-2637,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5613,2026-04-09 13:53:00,CUST-4527,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5614,2026-04-09 13:54:00,CUST-4754,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5615,2026-04-09 13:55:00,CUST-9693,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5616,2026-04-09 13:56:00,CUST-9226,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5617,2026-04-09 13:57:00,CUST-5780,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5618,2026-04-09 13:58:00,CUST-1936,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5619,2026-04-09 13:59:00,CUST-4969,Hyderabad,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5620,2026-04-09 14:00:00,CUST-7000,Delhi,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
ORD-2026-5621,2026-04-09 14:01:00,CUST-3371,Bengaluru,CREDIT_CARD,0.0,4500.0,INR,COMPLETED
